UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
540,M15399,M,297.4,309.3,11.9,1775,185.8775653,25.8,4795.641186,91,2347.8,0,No Failure
541,L47720,L,297.4,309.4,12,1473,154.2521993,45.5,7018.475068,94,4277,0,No Failure
542,L47721,L,297.4,309.4,12,1296,135.7168026,52.3,7097.988778,96,5020.8,0,No Failure
543,L47722,L,297.5,309.4,11.9,1803,188.8097185,24.7,4663.600046,98,2420.6,0,No Failure
544,H29957,H,297.5,309.3,11.8,1563,163.6769773,36.1,5908.738879,100,3610,0,No Failure
545,M15404,M,297.5,309.4,11.9,1831,191.7418716,26.6,5100.333785,105,2793,0,No Failure
546,L47725,L,297.6,309.4,11.8,1958,205.0412805,22.1,4531.4123,108,2386.8,0,No Failure
547,L47726,L,297.5,309.4,11.9,1809,189.438037,24.3,4603.344299,110,2673,0,No Failure
548,M15407,M,297.5,309.4,11.9,1482,155.1946771,39.3,6099.15081,112,4401.6,0,No Failure
549,L47728,L,297.4,309.3,11.9,1332,139.4867138,53.2,7420.693175,115,6118,0,No Failure
550,L47729,L,297.4,309.2,11.8,1437,150.4822881,40.4,6079.48444,117,4726.8,0,No Failure
551,L47730,L,297.4,309.2,11.8,1698,177.8141442,29.4,5227.735839,119,3498.6,0,No Failure
552,L47731,L,297.4,309.2,11.8,1274,133.412968,54.3,7244.324164,121,6570.3,0,No Failure
553,M15412,M,297.4,309.3,11.9,1622,169.8554428,35,5944.940498,123,4305,0,No Failure
554,M15413,M,297.4,309.3,11.9,1564,163.781697,36,5896.141092,126,4536,0,No Failure
555,H29968,H,297.5,309.4,11.9,1368,143.256625,45.3,6489.525113,129,5843.7,0,No Failure
556,M15415,M,297.4,309.4,12,1539,161.1637031,42.2,6801.108272,134,5654.8,0,No Failure
557,L47736,L,297.5,309.4,11.9,1357,142.1047077,50.1,7119.445856,137,6863.7,0,No Failure
558,M15417,M,297.5,309.4,11.9,1433,150.0634091,48.3,7248.062659,139,6713.7,0,No Failure
559,L47738,L,297.5,309.4,11.9,1650,172.7875959,34.6,5978.45082,142,4913.2,0,No Failure
560,L47739,L,297.5,309.4,11.9,1503,157.3937919,40.6,6390.187953,144,5846.4,0,No Failure
561,L47740,L,297.5,309.4,11.9,1318,138.0206372,58.2,8032.801088,146,8497.2,0,No Failure
562,M15421,M,297.5,309.4,11.9,1678,175.7197491,34.4,6044.759369,148,5091.2,0,No Failure
563,L47742,L,297.6,309.5,11.9,1574,164.8288946,30.9,5093.212842,151,4665.9,0,No Failure
564,L47743,L,297.7,309.6,11.9,1529,160.1165056,35.2,5636.100996,153,5385.6,0,No Failure
565,H29978,H,297.6,309.6,12,1669,174.7772713,32.1,5610.350409,155,4975.5,0,No Failure
566,H29979,H,297.7,309.7,12,1570,164.4100155,35.8,5885.878556,160,5728,0,No Failure
567,M15426,M,297.6,309.7,12.1,1541,161.3731426,33.7,5438.274907,165,5560.5,0,No Failure
568,M15427,M,297.7,309.7,12,1680,175.9291886,30.2,5313.061496,168,5073.6,0,No Failure
569,L47748,L,297.8,309.7,11.9,1935,202.6327262,22.1,4478.183248,171,3779.1,0,No Failure
570,M15429,M,297.7,309.6,11.9,1596,167.1327292,35.2,5883.072067,173,6089.6,0,No Failure
571,L47750,L,297.7,309.7,12,1498,156.8701932,41,6431.67792,176,7216,0,No Failure
572,M15431,M,297.8,309.8,12,1676,175.5103096,29,5089.798978,178,5162,0,No Failure
573,L47752,L,297.8,309.9,12.1,1351,141.4763892,49,6932.343069,181,8869,0,No Failure
574,L47753,L,297.9,309.9,12,1472,154.1474795,45,6936.636579,183,8235,0,No Failure
575,M15434,M,297.9,310,12.1,1439,150.6917276,41.7,6283.845042,185,7714.5,0,No Failure
576,M15435,M,297.9,309.9,12,1410,147.6548547,55.4,8180.078951,188,10415.2,0,No Failure
577,H29990,H,297.7,309.7,12,1440,150.7964474,51.1,7705.698461,191,9760.1,0,No Failure
578,L47757,L,297.7,309.7,12,1591,166.6091304,37.7,6281.164216,196,7389.2,0,No Failure
579,L47758,L,297.8,309.8,12,1533,160.5353846,36.8,5907.702153,198,7286.4,0,No Failure
580,M15439,M,297.8,309.7,11.9,1700,178.0235837,31.3,5572.13817,200,6260,0,No Failure
581,M15440,M,297.8,309.8,12,1798,188.2861197,25.5,4801.296052,203,5176.5,0,No Failure
582,L47761,L,297.8,309.7,11.9,1394,145.9793386,42.9,6262.513628,206,8837.4,0,No Failure
583,L47762,L,297.8,309.7,11.9,1341,140.4291916,49.2,6909.116227,208,10233.6,0,No Failure
584,H29997,H,297.7,309.6,11.9,1697,177.7094244,32.2,5722.243467,210,6762,0,No Failure
585,H29998,H,297.6,309.6,12,1419,148.5973325,48.2,7162.391427,215,10363,0,No Failure
586,L47765,L,297.6,309.5,11.9,2001,209.54423,20.5,4295.656715,220,4510,0,No Failure
587,L47766,L,297.6,309.6,12,1501,157.1843524,49.8,7827.780751,222,11055.6,1,Overstrain Failure
588,H30001,H,297.6,309.5,11.9,1623,169.9601626,33.1,5625.681381,224,7414.4,0,No Failure
589,L47768,L,297.6,309.4,11.8,1628,170.4837613,33.4,5694.157629,229,7648.6,0,No Failure
590,L47769,L,297.6,309.4,11.8,1491,156.1371549,40.2,6276.713626,231,9286.2,0,No Failure
591,L47770,L,297.5,309.4,11.9,1517,158.8598685,36.7,5830.157175,233,8551.1,0,No Failure
592,H30005,H,297.5,309.3,11.8,1525,159.6976266,41.7,6659.391027,235,9799.5,0,No Failure
593,H30006,H,297.5,309.5,12,1668,174.6725515,27.9,4873.364188,240,6696,0,No Failure
594,L47773,L,297.5,309.6,12.1,1312,137.3923187,50.7,6965.790559,0,0,0,No Failure
595,H30008,H,297.6,309.6,12,1278,133.831847,50.4,6745.125091,2,100.8,0,No Failure
596,M15455,M,297.6,309.6,12,1330,139.2772743,53.1,7395.623266,7,371.7,0,No Failure
597,M15456,M,297.6,309.6,12,1530,160.2212253,37.3,5976.251705,10,373,0,No Failure
598,H30011,H,297.6,309.6,12,1428,149.5398103,46.6,6968.55516,13,605.8,0,No Failure
599,L47778,L,297.7,309.6,11.9,1480,154.9852376,47.9,7423.79288,18,862.2,0,No Failure
600,H30013,H,297.7,309.7,12,1616,169.2271243,31.1,5262.963565,20,622,0,No Failure
601,L47780,L,297.8,309.7,11.9,1547,162.0014612,37.3,6042.654502,25,932.5,0,No Failure
602,L47781,L,297.9,309.7,11.8,2194,229.7551427,16.8,3859.886398,27,453.6,0,No Failure
603,L47782,L,297.9,309.8,11.9,2000,209.4395102,21.3,4461.061568,29,617.7,0,No Failure
604,L47783,L,297.9,309.8,11.9,1336,139.9055928,71.6,10017.24045,31,2219.6,1,Power Failure
605,L47784,L,297.9,309.9,12,1542,161.4778624,33.8,5457.951749,33,1115.4,0,No Failure
606,M15465,M,297.9,309.8,11.9,1693,177.2905454,29.9,5300.987308,35,1046.5,0,No Failure
607,L47786,L,297.9,309.8,11.9,1461,152.9955622,50.5,7726.275893,38,1919,0,No Failure
608,M15467,M,298,309.9,11.9,1565,163.8864168,33.9,5555.749528,40,1356,0,No Failure
609,L47788,L,298,309.9,11.9,1403,146.9218164,47.7,7008.170644,43,2051.1,0,No Failure
610,L47789,L,298.1,309.9,11.8,1629,170.5884811,32.5,5544.125635,45,1462.5,0,No Failure
611,L47790,L,298.1,310,11.9,1534,160.6401044,33.7,5413.571517,47,1583.9,0,No Failure
612,L47791,L,298.1,310,11.9,1553,162.6297797,40.9,6651.55799,49,2004.1,0,No Failure
613,L47792,L,298.1,309.9,11.8,1563,163.6769773,32.8,5368.604854,51,1672.8,0,No Failure
614,L47793,L,298.1,309.9,11.8,1634,171.1120799,30,5133.362396,53,1590,0,No Failure
615,M15474,M,298,309.9,11.9,1445,151.3200461,45.2,6839.666086,55,2486,0,No Failure
616,L47795,L,298.1,309.9,11.8,1642,171.9498379,30.4,5227.275072,58,1763.2,0,No Failure
617,H30030,H,298.1,309.9,11.8,1686,176.5575071,29.1,5137.823458,60,1746,0,No Failure
618,M15477,M,298.1,310,11.9,1393,145.8746189,43.1,6287.196074,65,2801.5,0,No Failure
619,H30032,H,298.2,310,11.8,1433,150.0634091,44.2,6632.802682,68,3005.6,0,No Failure
620,L47799,L,298.3,310,11.7,1507,157.812671,44.7,7054.226392,73,3263.1,0,No Failure
621,M15480,M,298.3,310.1,11.8,1389,145.4557399,49.6,7214.604697,75,3720,0,No Failure
622,L47801,L,298.3,310.1,11.8,1408,147.4454152,45.3,6679.277309,78,3533.4,0,No Failure
623,M15482,M,298.4,310.2,11.8,1725,180.6415776,32,5780.530483,80,2560,0,No Failure
624,L47803,L,298.4,310.1,11.7,1926,201.6902484,23.7,4780.058886,83,1967.1,0,No Failure
625,H30038,H,298.3,310.1,11.8,1509,158.0221105,37.6,5941.631354,85,3196,0,No Failure
626,L47805,L,298.3,310.1,11.8,1545,161.7920217,36.3,5873.050386,90,3267,0,No Failure
627,L47806,L,298.4,310.1,11.7,1533,160.5353846,35.2,5650.845538,92,3238.4,0,No Failure
628,L47807,L,298.4,310.1,11.7,1455,152.3672437,42.2,6429.897684,94,3966.8,0,No Failure
629,M15488,M,298.4,310.1,11.7,1335,139.8008731,57.8,8080.490464,96,5548.8,0,No Failure
630,L47809,L,298.3,310.1,11.8,1523,159.488187,45.9,7320.507785,99,4544.1,0,No Failure
631,L47810,L,298.3,310,11.7,1460,152.8908425,47.6,7277.604102,101,4807.6,0,No Failure
632,L47811,L,298.4,310,11.6,1554,162.7344995,37.3,6069.99683,103,3841.9,0,No Failure
633,H30046,H,298.3,310,11.7,1419,148.5973325,47.1,6998.934361,105,4945.5,0,No Failure
634,L47813,L,298.3,310,11.7,1442,151.0058869,43.9,6629.158434,110,4829,0,No Failure
635,L47814,L,298.3,309.9,11.6,1507,157.812671,41.6,6565.007112,112,4659.2,0,No Failure
636,L47815,L,298.3,310,11.7,1858,194.569305,23.9,4650.20639,114,2724.6,0,No Failure
637,L47816,L,298.3,309.9,11.6,1463,153.2050017,43.9,6725.699576,116,5092.4,0,No Failure
638,L47817,L,298.2,309.7,11.5,1585,165.9808119,37.4,6207.682364,118,4413.2,0,No Failure
639,L47818,L,298,309.6,11.6,1536,160.8495439,37.3,5999.687986,120,4476,0,No Failure
640,L47819,L,298,309.6,11.6,1403,146.9218164,51.3,7537.089183,122,6258.6,0,No Failure
641,M15500,M,297.9,309.6,11.7,1515,158.650429,38.8,6155.636645,124,4811.2,0,No Failure
642,L47821,L,297.9,309.5,11.6,1390,145.5604596,47.9,6972.346016,127,6083.3,0,No Failure
643,M15502,M,297.8,309.4,11.6,1226,128.3864198,58.7,7536.282841,129,7572.3,0,No Failure
644,M15503,M,297.8,309.4,11.6,1495,156.5560339,36.5,5714.295237,132,4818,0,No Failure
645,H30058,H,297.7,309.4,11.7,1608,168.3893662,30.2,5085.35886,135,4077,0,No Failure
646,L47825,L,297.7,309.4,11.7,1392,145.7698991,44.1,6428.452551,140,6174,0,No Failure
647,M15506,M,297.7,309.4,11.7,1461,152.9955622,43.7,6685.906069,142,6205.4,0,No Failure
648,L47827,L,297.7,309.3,11.6,1559,163.2580982,36.9,6024.223825,145,5350.5,0,No Failure
649,H30062,H,297.7,309.3,11.6,1400,146.6076572,48.9,7169.114435,147,7188.3,0,No Failure
650,M15509,M,297.7,309.2,11.5,1732,181.3746159,28.8,5223.588937,152,4377.6,0,No Failure
651,L47830,L,297.6,309.2,11.6,1611,168.7035255,33.1,5584.086694,155,5130.5,0,No Failure
652,L47831,L,297.6,309.1,11.5,1503,157.3937919,38.9,6122.618507,157,6107.3,0,No Failure
653,L47832,L,297.7,309.2,11.5,1391,145.6651794,44.5,6482.100482,159,7075.5,0,No Failure
654,L47833,L,297.8,309.3,11.5,2015,211.0103066,20.1,4241.307162,161,3236.1,0,No Failure
655,L47834,L,297.8,309.2,11.4,1683,176.2433479,30.9,5445.919449,163,5036.7,0,No Failure
656,L47835,L,297.7,309.1,11.4,1435,150.2728486,38.8,5830.586526,165,6402,0,No Failure
657,M15516,M,297.7,309.1,11.4,1732,181.3746159,28.1,5096.626706,167,4692.7,0,No Failure
658,L47837,L,297.7,309.2,11.5,1365,142.9424657,58.6,8376.428492,170,9962,0,No Failure
659,L47838,L,297.7,309.1,11.4,1562,163.5722575,36.8,6019.459076,172,6329.6,0,No Failure
660,L47839,L,297.6,309.1,11.5,1449,151.7389252,49.1,7450.381226,174,8543.4,0,No Failure
661,M15520,M,297.7,309.2,11.5,1700,178.0235837,27.4,4877.846193,176,4822.4,0,No Failure
662,M15521,M,297.6,309,11.4,1427,149.4350906,45.6,6814.240129,179,8162.4,0,No Failure
663,M15522,M,297.6,308.9,11.3,1479,154.8805178,38.1,5900.947729,182,6934.2,0,No Failure
664,L47843,L,297.5,308.9,11.4,1469,153.8333203,44,6768.666092,185,8140,0,No Failure
665,L47844,L,297.5,308.9,11.4,1390,145.5604596,47.4,6899.565786,187,8863.8,0,No Failure
666,L47845,L,297.5,308.9,11.4,1729,181.0604566,28.1,5087.798831,189,5310.9,0,No Failure
667,L47846,L,297.5,309,11.5,1470,153.93804,43.5,6696.304741,191,8308.5,0,No Failure
668,L47847,L,297.5,308.9,11.4,1459,152.7861227,48.5,7410.126952,193,9360.5,0,No Failure
669,L47848,L,297.5,308.9,11.4,1738,182.0029344,24,4368.070426,195,4680,0,No Failure
670,H30083,H,297.5,308.9,11.4,1471,154.0427598,37.7,5807.412044,197,7426.9,0,No Failure
671,L47850,L,297.6,309,11.4,1822,190.7993938,25.4,4846.304603,202,5130.8,0,No Failure
672,L47851,L,297.5,308.9,11.4,1554,162.7344995,34.8,5663.160581,204,7099.2,0,No Failure
673,M15532,M,297.6,308.9,11.3,1433,150.0634091,43.2,6482.739273,206,8899.2,0,No Failure
674,L47853,L,297.6,308.9,11.3,1449,151.7389252,47.7,7237.946731,209,9969.3,0,No Failure
675,L47854,L,297.8,309,11.2,1456,152.4719635,41.2,6281.844894,0,0,0,No Failure
676,M15535,M,297.8,309.1,11.3,1424,149.1209313,45.5,6785.002374,2,91,0,No Failure
677,H30090,H,297.9,309.2,11.3,1577,165.1430538,34.7,5730.463968,5,173.5,0,No Failure
678,L47857,L,297.9,309.2,11.3,1478,154.7757981,39.7,6144.599183,10,397,0,No Failure
679,M15538,M,297.8,309.2,11.4,1295,135.6120829,61.2,8299.459472,12,734.4,0,No Failure
680,L47859,L,297.8,309.2,11.4,1372,143.675504,47.3,6795.85134,15,709.5,0,No Failure
681,M15540,M,297.8,309.1,11.3,1432,149.9586893,42.6,6388.240166,17,724.2,0,No Failure
682,M15541,M,297.7,309,11.3,1656,173.4159145,33.2,5757.408361,20,664,0,No Failure
683,H30096,H,297.8,309,11.2,1410,147.6548547,48.8,7205.55691,23,1122.4,0,No Failure
684,L47863,L,297.7,309,11.3,1874,196.2448211,24.4,4788.373635,28,683.2,0,No Failure
685,L47864,L,297.7,309,11.3,1538,161.0589834,43.2,6957.748082,30,1296,0,No Failure
686,M15545,M,297.7,309,11.3,1636,171.3215194,29.7,5088.249125,32,950.4,0,No Failure
687,M15546,M,297.7,309,11.3,1504,157.4985117,40.4,6362.939873,35,1414,0,No Failure
688,M15547,M,297.7,309,11.3,1531,160.3259451,42.4,6797.820072,38,1611.2,0,No Failure
689,H30102,H,297.6,309,11.4,1735,181.6887751,26.4,4796.583664,41,1082.4,0,No Failure
690,H30103,H,297.6,309,11.4,1354,141.7905484,55.6,7883.554493,46,2557.6,0,No Failure
691,H30104,H,297.6,309,11.4,1413,147.969014,40.2,5948.354362,51,2050.2,0,No Failure
692,L47871,L,297.7,309.1,11.4,1563,163.6769773,39.3,6432.505206,56,2200.8,0,No Failure
693,L47872,L,297.7,309.1,11.4,1479,154.8805178,42.1,6520.4698,58,2441.8,0,No Failure
694,L47873,L,297.7,309.1,11.4,1477,154.6710783,38.3,5923.902299,60,2298,0,No Failure
695,L47874,L,297.6,309.1,11.5,1394,145.9793386,50,7298.966932,62,3100,0,No Failure
696,L47875,L,297.6,309,11.4,1487,155.7182759,45.4,7069.609724,64,2905.6,0,No Failure
697,M15556,M,297.6,309,11.4,1815,190.0663555,25.3,4808.678795,66,1669.8,0,No Failure
698,M15557,M,297.6,308.8,11.2,1453,152.1578042,39.7,6040.664826,69,2739.3,0,No Failure
699,L47878,L,297.6,308.8,11.2,1539,161.1637031,40.2,6478.780866,72,2894.4,0,No Failure
700,H30113,H,297.5,308.7,11.2,1416,148.2831732,39.2,5812.700391,74,2900.8,0,No Failure
701,M15560,M,297.6,308.8,11.2,1683,176.2433479,31.6,5569.289793,79,2496.4,0,No Failure
702,L47881,L,297.7,308.8,11.1,1515,158.650429,40.1,6361.882203,82,3288.2,0,No Failure
703,M15562,M,297.7,308.9,11.2,1531,160.3259451,48.3,7743.743148,84,4057.2,0,No Failure
704,H30117,H,297.7,308.9,11.2,1479,154.8805178,40.9,6334.613179,87,3558.3,0,No Failure
705,L47884,L,297.7,308.9,11.2,1516,158.7551488,33.7,5350.048513,92,3100.4,0,No Failure
706,L47885,L,297.7,309,11.3,1507,157.812671,38.2,6028.444031,94,3590.8,0,No Failure
707,M15566,M,297.8,309,11.2,1434,150.1681288,43.3,6502.279979,96,4156.8,0,No Failure
708,L47887,L,297.7,308.9,11.2,1838,192.4749099,27.3,5254.565041,99,2702.7,0,No Failure
709,M15568,M,297.6,308.8,11.2,1416,148.2831732,45.9,6806.197652,101,4635.9,0,No Failure
710,M15569,M,297.6,308.8,11.2,1357,142.1047077,49.7,7062.603973,104,5168.8,0,No Failure
711,M15570,M,297.5,308.7,11.2,1697,177.7094244,28.1,4993.634827,107,3006.7,0,No Failure
712,L47891,L,297.5,308.7,11.2,1443,151.1106066,46.2,6981.310027,110,5082,0,No Failure
713,L47892,L,297.5,308.7,11.2,1453,152.1578042,37.6,5721.133438,112,4211.2,0,No Failure
714,L47893,L,297.4,308.6,11.2,1439,150.6917276,46.4,6992.096161,114,5289.6,0,No Failure
715,L47894,L,297.4,308.6,11.2,1609,168.494086,36.2,6099.485913,116,4199.2,0,No Failure
716,L47895,L,297.4,308.6,11.2,1324,138.6489558,59.1,8194.153287,118,6973.8,0,No Failure
717,H30130,H,297.4,308.6,11.2,1420,148.7020523,45.8,6810.553994,120,5496,0,No Failure
718,L47897,L,297.4,308.7,11.3,1545,161.7920217,36.9,5970.125599,125,4612.5,0,No Failure
719,L47898,L,297.5,308.8,11.3,1477,154.6710783,39,6032.172054,127,4953,0,No Failure
720,L47899,L,297.4,308.8,11.4,1447,151.5294857,58.1,8803.863117,129,7494.9,0,No Failure
721,L47900,L,297.4,308.9,11.5,1809,189.438037,23.8,4508.625281,131,3117.8,0,No Failure
722,L47901,L,297.5,308.9,11.4,1696,177.6047047,30.9,5487.985375,133,4109.7,0,No Failure
723,L47902,L,297.5,308.9,11.4,1427,149.4350906,44.7,6679.748548,135,6034.5,0,No Failure
724,M15583,M,297.4,308.9,11.5,1500,157.0796327,46.3,7272.786993,137,6343.1,0,No Failure
725,L47904,L,297.5,308.9,11.4,1390,145.5604596,44.6,6491.996499,140,6244,0,No Failure
726,L47905,L,297.4,308.8,11.4,1640,171.7403984,34.2,5873.521625,142,4856.4,0,No Failure
727,M15586,M,297.4,308.8,11.4,1628,170.4837613,37.4,6376.092674,144,5385.6,0,No Failure
728,H30141,H,297.3,308.6,11.3,1499,156.9749129,37.6,5902.256726,147,5527.2,0,No Failure
729,M15588,M,297.4,308.7,11.3,1425,149.225651,50.3,7506.050248,152,7645.6,0,No Failure
730,L47909,L,297.3,308.6,11.3,1586,166.0855316,37.7,6261.424542,155,5843.5,0,No Failure
731,M15590,M,297.3,308.6,11.3,1471,154.0427598,50.7,7809.967921,157,7959.9,0,No Failure
732,M15591,M,297.3,308.6,11.3,1431,149.8539696,53,7942.260388,160,8480,0,No Failure
733,L47912,L,297.2,308.6,11.4,1924,201.4808089,22.1,4452.725876,163,3602.3,0,No Failure
734,M15593,M,297.1,308.4,11.3,1421,148.806772,42,6249.884425,165,6930,0,No Failure
735,H30148,H,297,308.4,11.4,1305,136.6592804,54.6,7461.596712,168,9172.8,0,No Failure
736,L47915,L,296.9,308.4,11.5,1557,163.0486587,32.4,5282.776543,173,5605.2,0,No Failure
737,L47916,L,296.9,308.3,11.4,1555,162.8392192,38.2,6220.458174,175,6685,0,No Failure
738,H30151,H,296.9,308.3,11.4,1474,154.356919,39.2,6050.791227,177,6938.4,0,No Failure
739,L47918,L,296.8,308.3,11.5,1506,157.7079512,45.9,7238.794961,182,8353.8,0,No Failure
740,L47919,L,296.9,308.4,11.5,1390,145.5604596,41.8,6084.427212,184,7691.2,0,No Failure
741,M15600,M,296.9,308.4,11.5,1450,151.8436449,46.9,7121.466947,186,8723.4,0,No Failure
742,L47921,L,296.9,308.3,11.4,1513,158.4409895,38.8,6147.510392,189,7333.2,0,No Failure
743,L47922,L,296.8,308.2,11.4,1643,172.0545577,34.7,5970.293151,191,6627.7,0,No Failure
744,L47923,L,296.8,308.2,11.4,1361,142.5235867,53.8,7667.768965,193,10383.4,0,No Failure
745,L47924,L,296.7,308.1,11.4,1450,151.8436449,40.9,6210.405077,195,7975.5,0,No Failure
746,L47925,L,296.7,308,11.3,1451,151.9483647,50.7,7703.782089,197,9987.9,0,No Failure
747,L47926,L,296.8,308.1,11.3,1289,134.9837643,62,8368.99339,199,12338,1,Overstrain Failure
748,L47927,L,296.8,308.1,11.3,1356,141.9999879,48.3,6858.599418,201,9708.3,0,No Failure
749,H30162,H,296.7,308.1,11.4,1528,160.0117858,46.3,7408.545684,203,9398.9,0,No Failure
750,L47929,L,296.6,308,11.4,1978,207.1356756,22.3,4619.125566,208,4638.4,0,No Failure
751,L47930,L,296.7,308,11.3,1535,160.7448241,36.8,5915.409527,210,7728,0,No Failure
752,M15611,M,296.8,308.1,11.3,1843,192.9985087,24.2,4670.56391,212,5130.4,0,No Failure
753,L47932,L,296.9,308.1,11.2,1422,148.9114918,48.7,7251.98965,215,10470.5,0,No Failure
754,L47933,L,296.8,308,11.2,1536,160.8495439,40.4,6498.321572,217,8766.8,0,No Failure
755,M15614,M,296.9,308.1,11.2,1483,155.2993968,44.3,6879.76328,219,9701.7,0,No Failure
756,H30169,H,296.8,308.1,11.3,1492,156.2418746,43.7,6827.769922,222,9701.4,0,No Failure
757,L47936,L,296.8,308,11.2,1584,165.8760921,40.4,6701.394121,227,9170.8,0,No Failure
758,L47937,L,296.9,308.1,11.2,1555,162.8392192,33.7,5487.681687,229,7717.3,0,No Failure
759,L47938,L,296.8,308,11.2,1497,156.7654734,41.7,6537.120241,231,9632.7,0,No Failure
760,M15619,M,296.7,307.8,11.1,1537,160.9542636,36.3,5842.639769,233,8457.9,0,No Failure
761,L47940,L,296.7,307.8,11.1,1505,157.6032315,39.4,6209.567319,236,9298.4,0,No Failure
762,L47941,L,296.7,307.8,11.1,1646,172.3687169,34.6,5963.957606,238,8234.8,0,No Failure
763,M15622,M,296.7,307.8,11.1,1286,134.6696051,60.5,8147.511108,0,0,0,No Failure
764,L47943,L,296.7,307.8,11.1,1400,146.6076572,47.5,6963.863715,3,142.5,0,No Failure
765,L47944,L,296.8,307.9,11.1,1337,140.0103126,56.5,7910.582662,5,282.5,0,No Failure
766,L47945,L,296.9,308,11.1,1332,139.4867138,53.9,7518.333875,7,377.3,0,No Failure
767,L47946,L,296.8,308,11.2,1561,163.4675377,38.3,6260.806696,9,344.7,0,No Failure
768,L47947,L,296.9,308,11.1,1546,161.8967414,31.1,5034.988658,11,342.1,0,No Failure
769,L47948,L,296.9,308,11.1,1713,179.3849405,29.3,5255.978757,13,380.9,0,No Failure
770,L47949,L,296.9,308,11.1,1343,140.6386311,44.5,6258.419085,15,667.5,0,No Failure
771,L47950,L,296.8,308,11.2,1391,145.6651794,54.4,7924.185758,17,924.8,0,No Failure
772,H30185,H,296.8,308,11.2,1311,137.287599,58.6,8045.053299,19,1113.4,0,No Failure
773,H30186,H,296.8,308,11.2,1453,152.1578042,51,7760.048014,24,1224,0,No Failure
774,L47953,L,296.8,308,11.2,1510,158.1268302,39.4,6230.197111,29,1142.6,0,No Failure
775,L47954,L,296.8,307.9,11.1,1448,151.6342054,48.8,7399.749224,31,1512.8,0,No Failure
776,L47955,L,296.7,307.8,11.1,1453,152.1578042,46,6999.258993,33,1518,0,No Failure
777,L47956,L,296.7,307.8,11.1,1468,153.7286005,39.2,6026.16114,35,1372,0,No Failure
778,L47957,L,296.7,307.8,11.1,1382,144.7227016,47.5,6874.328325,37,1757.5,0,No Failure
779,L47958,L,296.7,308,11.3,1580,165.4572131,32.2,5327.722261,39,1255.8,0,No Failure
780,L47959,L,296.8,308,11.2,1666,174.463112,29.8,5199.000738,41,1221.8,0,No Failure
781,M15640,M,296.9,308,11.1,1409,147.550135,50.7,7480.791843,43,2180.1,0,No Failure
782,L47961,L,296.8,308,11.2,1675,175.4055898,29.7,5209.546018,46,1366.2,0,No Failure
783,L47962,L,296.8,307.9,11.1,1698,177.8141442,30.8,5476.675641,48,1478.4,0,No Failure
784,H30197,H,296.7,307.9,11.2,1579,165.3524933,33.4,5522.773277,50,1670,0,No Failure
785,L47964,L,296.7,307.9,11.2,1743,182.5265332,27.9,5092.490276,55,1534.5,0,No Failure
786,M15645,M,296.9,308,11.1,1497,156.7654734,44.8,7023.093209,57,2553.6,0,No Failure
787,L47966,L,296.9,308.1,11.2,1741,182.3170937,28.8,5250.732298,60,1728,0,No Failure
788,L47967,L,296.9,308.1,11.2,1435,150.2728486,45.3,6807.360041,62,2808.6,0,No Failure
789,M15648,M,296.9,308.1,11.2,1440,150.7964474,46.3,6981.875513,64,2963.2,0,No Failure
790,M15649,M,296.9,308,11.1,1641,171.8451182,33.3,5722.442434,67,2231.1,0,No Failure
791,L47970,L,296.8,307.9,11.1,1420,148.7020523,45.4,6751.073173,70,3178,0,No Failure
792,L47971,L,296.8,307.9,11.1,1611,168.7035255,35.4,5972.104803,72,2548.8,0,No Failure
793,L47972,L,296.8,307.8,11,1373,143.7802238,42.9,6168.1716,74,3174.6,0,No Failure
794,M15653,M,296.8,307.9,11.1,1683,176.2433479,31.8,5604.538462,76,2416.8,0,No Failure
795,H30208,H,296.9,307.9,11,1547,162.0014612,32.6,5281.247634,79,2575.4,0,No Failure
796,L47975,L,296.9,307.8,10.9,1605,168.075207,37,6218.782658,84,3108,0,No Failure
797,M15656,M,296.9,307.9,11,2010,210.4867078,18.9,3978.198777,86,1625.4,0,No Failure
798,L47977,L,296.8,307.7,10.9,1565,163.8864168,40.1,6571.845312,89,3568.9,0,No Failure
799,M15658,M,296.9,307.8,10.9,1828,191.4277124,24.6,4709.121724,91,2238.6,0,No Failure
800,M15659,M,297,307.8,10.8,1579,165.3524933,34.1,5638.520023,94,3205.4,0,No Failure
801,M15660,M,297,307.9,10.9,1882,197.0825791,24.2,4769.398415,97,2347.4,0,No Failure
802,L47981,L,296.9,307.8,10.9,1285,134.5648853,52.1,7010.830526,100,5210,0,No Failure
803,L47982,L,296.9,307.8,10.9,1571,164.5147353,35,5758.015735,102,3570,0,No Failure
804,H30217,H,296.9,307.8,10.9,1549,162.2109007,37.8,6131.572046,104,3931.2,0,No Failure
805,M15664,M,296.9,307.8,10.9,1544,161.6873019,37.6,6079.442552,109,4098.4,0,No Failure
806,M15665,M,297,307.9,10.9,1412,147.8642942,47.4,7008.767546,112,5308.8,0,No Failure
807,M15666,M,297,307.9,10.9,1422,148.9114918,53,7892.309064,115,6095,0,No Failure
808,L47987,L,297,307.7,10.7,1867,195.5117828,22.8,4457.668648,118,2690.4,0,No Failure
809,L47988,L,296.9,307.7,10.8,1424,149.1209313,43.3,6456.936325,120,5196,0,No Failure
