UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
3795,M18654,M,302.2,310.8,8.6,1356,141.9999879,48.3,6858.599418,36,1738.8,0,No Failure
3796,M18655,M,302.1,310.8,8.7,1409,147.550135,41.3,6093.820574,39,1610.7,0,No Failure
3797,M18656,M,302.1,310.8,8.7,1504,157.4985117,37.5,5906.194189,42,1575,0,No Failure
3798,L50977,L,302.1,310.8,8.7,1622,169.8554428,36.8,6250.680295,45,1656,0,No Failure
3799,L50978,L,302.1,310.8,8.7,1786,187.0294826,25.7,4806.657704,47,1207.9,0,No Failure
3800,L50979,L,302.2,310.9,8.7,1506,157.7079512,34,5362.070341,49,1666,0,No Failure
3801,M18660,M,302.1,310.9,8.8,1916,200.6430508,23.1,4634.854474,51,1178.1,0,No Failure
3802,M18661,M,302.2,310.9,8.7,1771,185.4586863,27.6,5118.659742,54,1490.4,0,No Failure
3803,M18662,M,302.2,310.9,8.7,1488,155.8229956,44.2,6887.376406,57,2519.4,0,No Failure
3804,L50983,L,302.2,310.9,8.7,1531,160.3259451,37.5,6012.222941,60,2250,0,No Failure
3805,L50984,L,302.3,310.9,8.6,1529,160.1165056,33.4,5347.891286,62,2070.8,0,No Failure
3806,M18665,M,302.4,311,8.6,1580,165.4572131,36.5,6039.188278,64,2336,0,No Failure
3807,M18666,M,302.3,310.9,8.6,1360,142.418867,44,6266.430146,67,2948,1,Heat Dissipation Failure
3808,M18667,M,302.3,311,8.7,1546,161.8967414,35.5,5747.33432,70,2485,0,No Failure
3809,M18668,M,302.3,310.9,8.6,1762,184.5162085,24.5,4520.647109,73,1788.5,0,No Failure
3810,L50989,L,302.2,310.8,8.6,1350,141.3716694,56.6,8001.636489,76,4301.6,0,No Failure
3811,M18670,M,302.2,310.8,8.6,1562,163.5722575,38.1,6232.103011,78,2971.8,0,No Failure
3812,M18671,M,302.1,310.7,8.6,1608,168.3893662,30.3,5102.197797,81,2454.3,0,No Failure
3813,L50992,L,302,310.6,8.6,1392,145.7698991,50,7288.494956,84,4200,0,No Failure
3814,L50993,L,302,310.6,8.6,1467,153.6238808,44.9,6897.712246,86,3861.4,0,No Failure
3815,M18674,M,302.1,310.6,8.5,1326,138.8583953,59.1,8206.531162,88,5200.8,1,Heat Dissipation Failure
3816,L50995,L,302.2,310.7,8.5,1769,185.2492468,24.9,4612.706245,91,2265.9,0,No Failure
3817,L50996,L,302.1,310.6,8.5,1459,152.7861227,47.6,7272.619441,93,4426.8,0,No Failure
3818,M18677,M,302.1,310.6,8.5,1421,148.806772,52,7737.952145,95,4940,0,No Failure
3819,L50998,L,302.1,310.7,8.6,1491,156.1371549,42.8,6682.670229,98,4194.4,0,No Failure
3820,L50999,L,302.2,310.7,8.5,1567,164.0958563,36.4,5973.089168,100,3640,0,No Failure
3821,L51000,L,302.3,310.8,8.5,1421,148.806772,41.4,6160.600362,102,4222.8,0,No Failure
3822,L51001,L,302.3,310.9,8.6,1596,167.1327292,33.5,5598.946427,104,3484,0,No Failure
3823,M18682,M,302.4,311,8.6,1464,153.3097215,44.2,6776.28969,106,4685.2,0,No Failure
3824,M18683,M,302.3,310.9,8.6,1581,165.5619328,36.1,5976.785776,109,3934.9,0,No Failure
3825,L51004,L,302.3,310.9,8.6,1620,169.6460033,30.3,5140.2739,112,3393.6,0,No Failure
3826,H33239,H,302.2,310.7,8.5,1413,147.969014,48.9,7235.684784,114,5574.6,0,No Failure
3827,H33240,H,302.3,310.8,8.5,1438,150.5870079,43.8,6595.710944,119,5212.2,0,No Failure
3828,M18687,M,302.4,310.9,8.5,1469,153.8333203,41.6,6399.466123,124,5158.4,0,No Failure
3829,M18688,M,302.3,310.8,8.5,1762,184.5162085,27.8,5129.550597,127,3530.6,0,No Failure
3830,H33243,H,302.3,310.9,8.6,1366,143.0471855,48.4,6923.483778,130,6292,1,Heat Dissipation Failure
3831,L51010,L,302.3,310.9,8.6,1891,198.0250569,22.7,4495.168792,135,3064.5,0,No Failure
3832,M18691,M,302.3,310.9,8.6,1742,182.4218134,29.7,5417.927859,137,4068.9,0,No Failure
3833,M18692,M,302.2,310.9,8.7,1465,153.4144413,43.5,6673.528194,140,6090,0,No Failure
3834,M18693,M,302.3,311,8.7,1541,161.3731426,36.6,5906.257021,143,5233.8,0,No Failure
3835,M18694,M,302.3,311.1,8.8,1295,135.6120829,57.1,7743.449932,146,8336.6,0,No Failure
3836,M18695,M,302.3,311.1,8.8,1435,150.2728486,43.1,6476.759775,149,6421.9,0,No Failure
3837,L51016,L,302.4,311.2,8.8,1466,153.519161,43.9,6739.491168,152,6672.8,0,No Failure
3838,L51017,L,302.4,311.2,8.8,1450,151.8436449,47.9,7273.310592,154,7376.6,0,No Failure
3839,L51018,L,302.4,311.1,8.7,1880,196.8731396,24.5,4823.391921,156,3822,0,No Failure
3840,M18699,M,302.3,311,8.7,1578,165.2477736,33.5,5535.800415,158,5293,0,No Failure
3841,L51020,L,302.4,311,8.6,1610,168.5988057,33.1,5580.62047,161,5329.1,0,No Failure
3842,L51021,L,302.4,311.1,8.7,1565,163.8864168,42.8,7014.338637,163,6976.4,0,No Failure
3843,L51022,L,302.5,311.2,8.7,1545,161.7920217,40.1,6487.860069,165,6616.5,0,No Failure
3844,L51023,L,302.5,311.2,8.7,1227,128.4911395,60.1,7722.317486,167,10036.7,0,No Failure
3845,L51024,L,302.4,311.1,8.7,1484,155.4041166,45.9,7133.048952,169,7757.1,0,No Failure
3846,L51025,L,302.3,311,8.7,1591,166.6091304,32.7,5448.118564,171,5591.7,0,No Failure
3847,L51026,L,302.3,310.9,8.6,1403,146.9218164,47.2,6934.709736,173,8165.6,0,No Failure
3848,M18707,M,302.3,311,8.7,1450,151.8436449,45.7,6939.254573,175,7997.5,0,No Failure
3849,L51028,L,302.3,310.9,8.6,1720,180.1179788,28.1,5061.315204,178,5001.8,0,No Failure
3850,L51029,L,302.3,311,8.7,1561,163.4675377,37.2,6080.992404,180,6696,0,No Failure
3851,M18710,M,302.3,311,8.7,1421,148.806772,41.3,6145.719685,182,7516.6,0,No Failure
3852,H33265,H,302.2,310.9,8.7,1415,148.1784535,48.4,7171.837149,185,8954,0,No Failure
3853,L51032,L,302.3,310.9,8.6,2034,212.9999819,19.7,4196.099644,190,3743,0,No Failure
3854,L51033,L,302.4,311,8.6,1486,155.6135561,40.4,6286.787667,192,7756.8,0,No Failure
3855,L51034,L,302.4,311,8.6,1338,140.1150324,67.6,9471.776187,194,13114.4,1,Power Failure
3856,H33269,H,302.4,311.1,8.7,1578,165.2477736,32.3,5337.503087,196,6330.8,0,No Failure
3857,M18716,M,302.4,311.2,8.8,1330,139.2772743,58.6,8161.648275,201,11778.6,0,No Failure
3858,H33271,H,302.4,311.2,8.8,1506,157.7079512,40.8,6434.484409,204,8323.2,0,No Failure
3859,L51038,L,302.5,311.4,8.9,1559,163.2580982,37.6,6138.504494,209,7858.4,0,No Failure
3860,L51039,L,302.6,311.5,8.9,1599,167.4468884,37,6195.534872,211,7807,0,No Failure
3861,L51040,L,302.6,311.5,8.9,1427,149.4350906,38.9,5813.025023,213,8285.7,0,No Failure
3862,M18721,M,302.5,311.5,9,1481,155.0899573,41.1,6374.197246,215,8836.5,0,No Failure
3863,H33276,H,302.5,311.5,9,1496,156.6607537,43.8,6861.74101,218,9548.4,0,No Failure
3864,L51043,L,302.5,311.4,8.9,1674,175.3008701,27,4733.123492,223,6021,0,No Failure
3865,M18724,M,302.5,311.4,8.9,1629,170.5884811,31.7,5407.654851,225,7132.5,0,No Failure
3866,H33279,H,302.6,311.5,8.9,1629,170.5884811,34.4,5868.243749,228,7843.2,1,Tool Wear Failure
3867,L51046,L,302.6,311.6,9,1311,137.287599,53.2,7303.700265,0,0,0,No Failure
3868,M18727,M,302.7,311.6,8.9,2709,283.6858166,9.7,2751.752421,2,19.4,1,Power Failure
3869,M18728,M,302.7,311.7,9,1759,184.2020493,29.9,5507.641273,5,149.5,0,No Failure
3870,L51049,L,302.7,311.7,9,1480,154.9852376,45.2,7005.332738,8,361.6,0,No Failure
3871,L51050,L,302.7,311.8,9.1,1461,152.9955622,46.1,7053.095419,10,461,0,No Failure
3872,M18731,M,302.7,311.8,9.1,1728,180.9557368,30,5428.672105,12,360,0,No Failure
3873,L51052,L,302.7,311.9,9.2,1389,145.4557399,46.5,6763.691904,15,697.5,0,No Failure
3874,L51053,L,302.6,311.8,9.2,1638,171.5309589,35.1,6020.736657,17,596.7,0,No Failure
3875,L51054,L,302.6,311.7,9.1,1254,131.3185729,54.1,7104.334795,19,1027.9,0,No Failure
3876,L51055,L,302.6,311.8,9.2,1427,149.4350906,50.1,7486.698037,21,1052.1,0,No Failure
3877,L51056,L,302.6,311.8,9.2,1627,170.3790416,31.8,5418.053522,23,731.4,0,No Failure
3878,H33291,H,302.6,311.7,9.1,1471,154.0427598,48.3,7440.265297,25,1207.5,0,No Failure
3879,L51058,L,302.6,311.7,9.1,1773,185.6681258,27.1,5031.60621,30,813,0,No Failure
3880,M18739,M,302.6,311.7,9.1,1430,149.7492498,51.7,7742.036216,32,1654.4,0,No Failure
3881,L51060,L,302.5,311.6,9.1,1595,167.0280094,29.5,4927.326278,35,1032.5,0,No Failure
3882,L51061,L,302.5,311.5,9,1521,159.2787475,44.1,7024.192766,37,1631.7,0,No Failure
3883,L51062,L,302.5,311.6,9.1,1419,148.5973325,43.7,6493.703431,39,1704.3,0,No Failure
3884,M18743,M,302.4,311.4,9,1534,160.6401044,40.1,6441.668185,41,1644.1,0,No Failure
3885,H33298,H,302.5,311.5,9,1626,170.2743218,36,6129.875586,44,1584,0,No Failure
3886,L51065,L,302.5,311.5,9,1677,175.6150293,29.2,5127.958857,49,1430.8,0,No Failure
3887,L51066,L,302.4,311.3,8.9,1392,145.7698991,50.5,7361.379906,51,2575.5,0,No Failure
3888,L51067,L,302.4,311.2,8.8,1448,151.6342054,50.5,7657.527373,53,2676.5,0,No Failure
3889,L51068,L,302.3,311.2,8.9,1903,199.281694,22.9,4563.550792,55,1259.5,0,No Failure
3890,L51069,L,302.4,311.2,8.8,1404,147.0265362,52,7645.379882,57,2964,0,No Failure
3891,L51070,L,302.3,311.2,8.9,1386,145.1415806,53.5,7765.074562,59,3156.5,0,No Failure
3892,L51071,L,302.2,311.1,8.9,1418,148.4926128,47,6979.1528,61,2867,0,No Failure
3893,M18752,M,302.3,311.1,8.8,1338,140.1150324,53.3,7468.131224,63,3357.9,0,No Failure
3894,L51073,L,302.3,311.2,8.9,1549,162.2109007,40.6,6585.762568,66,2679.6,0,No Failure
3895,M18754,M,302.3,311.2,8.9,1432,149.9586893,42.7,6403.236034,68,2903.6,0,No Failure
3896,M18755,M,302.3,311.2,8.9,1546,161.8967414,40,6475.869657,71,2840,0,No Failure
3897,M18756,M,302.2,311.2,9,1627,170.3790416,33.2,5656.58418,74,2456.8,0,No Failure
3898,M18757,M,302.2,311.1,8.9,1640,171.7403984,32.8,5633.085067,77,2525.6,0,No Failure
3899,M18758,M,302.1,311.1,9,1423,149.0162115,36.8,5483.796584,80,2944,0,No Failure
3900,M18759,M,302.1,311,8.9,1711,179.175501,28.7,5142.336879,83,2382.1,0,No Failure
3901,M18760,M,302.1,311.1,9,1450,151.8436449,51.6,7835.132078,86,4437.6,0,No Failure
3902,H33315,H,302.2,311.1,8.9,1553,162.6297797,34.1,5545.675488,89,3034.9,0,No Failure
3903,L51082,L,302.2,311.1,8.9,1630,170.6932008,34.6,5905.984749,94,3252.4,0,No Failure
3904,H33317,H,302.2,311.1,8.9,1476,154.5663586,39.6,6120.827799,96,3801.6,0,No Failure
3905,H33318,H,302.2,311.1,8.9,1426,149.3303708,50.6,7556.116763,101,5110.6,0,No Failure
3906,M18765,M,302.2,311.2,9,1561,163.4675377,34.9,5705.017067,106,3699.4,0,No Failure
3907,L51086,L,302.3,311.2,8.9,1297,135.8215224,62.5,8488.845149,109,6812.5,0,No Failure
3908,M18767,M,302.3,311.2,8.9,1842,192.8937889,23.9,4610.161555,111,2652.9,0,No Failure
3909,L51088,L,302.3,311.2,8.9,1633,171.0073601,36.4,6224.667908,114,4149.6,0,No Failure
3910,H33323,H,302.3,311.3,9,1744,182.6312529,30.3,5533.726964,116,3514.8,0,No Failure
3911,L51090,L,302.4,311.4,9,1831,191.7418716,26.9,5157.856347,121,3254.9,0,No Failure
3912,M18771,M,302.3,311.3,9,1339,140.2197521,50.8,7123.163407,123,6248.4,0,No Failure
3913,L51092,L,302.4,311.4,9,1475,154.4616388,40.4,6240.250208,126,5090.4,0,No Failure
3914,M18773,M,302.4,311.4,9,1675,175.4055898,29.6,5192.005459,128,3788.8,0,No Failure
3915,L51094,L,302.5,311.5,9,1493,156.3465944,35.1,5487.765463,131,4598.1,0,No Failure
3916,L51095,L,302.5,311.5,9,1700,178.0235837,29.5,5251.695719,133,3923.5,0,No Failure
3917,L51096,L,302.6,311.6,9,1453,152.1578042,37,5629.838755,135,4995,0,No Failure
3918,L51097,L,302.6,311.7,9.1,1542,161.4778624,34.1,5506.395108,137,4671.7,0,No Failure
3919,M18778,M,302.5,311.5,9,1358,142.2094275,52.7,7494.436827,139,7325.3,0,No Failure
3920,H33333,H,302.5,311.5,9,1655,173.3111947,32.3,5597.95159,142,4586.6,0,No Failure
3921,L51100,L,302.6,311.5,8.9,1885,197.3967384,27.5,5428.410306,147,4042.5,0,No Failure
3922,L51101,L,302.7,311.5,8.8,1494,156.4513141,41.4,6477.084406,149,6168.6,0,No Failure
3923,M18782,M,302.6,311.4,8.8,1757,183.9926097,29.5,5427.781987,151,4454.5,0,No Failure
3924,M18783,M,302.6,311.4,8.8,1718,179.9085393,31.2,5613.146426,154,4804.8,0,No Failure
3925,M18784,M,302.5,311.4,8.9,1636,171.3215194,35,5996.253178,157,5495,0,No Failure
3926,L51105,L,302.6,311.6,9,1638,171.5309589,29.6,5077.316383,160,4736,0,No Failure
3927,L51106,L,302.6,311.5,8.9,1609,168.494086,36,6065.787096,162,5832,0,No Failure
3928,H33341,H,302.7,311.5,8.8,1556,162.943939,35,5703.037864,164,5740,0,No Failure
3929,L51108,L,302.6,311.5,8.9,1442,151.0058869,59.8,9030.152036,169,10106.2,1,Power Failure
3930,M18789,M,302.7,311.6,8.9,1501,157.1843524,38.8,6098.752874,171,6634.8,0,No Failure
3931,M18790,M,302.6,311.6,9,2041,213.7330202,19.2,4103.673988,174,3340.8,0,No Failure
3932,M18791,M,302.7,311.7,9,1784,186.8200431,25.1,4689.183083,177,4442.7,0,No Failure
3933,L51112,L,302.6,311.6,9,1953,204.5176817,22.4,4581.196071,180,4032,0,No Failure
3934,L51113,L,302.6,311.6,9,1576,165.0383341,34.7,5726.830192,182,6315.4,0,No Failure
3935,M18794,M,302.6,311.6,9,1518,158.9645883,39,6199.618943,184,7176,0,No Failure
3936,M18795,M,302.6,311.6,9,1227,128.4911395,68.2,8763.095716,187,12753.4,1,Overstrain Failure
3937,L51116,L,302.5,311.5,9,1985,207.8687139,18.8,3907.931822,190,3572,0,No Failure
3938,L51117,L,302.5,311.5,9,1802,188.7049987,26.4,4981.811966,192,5068.8,0,No Failure
3939,L51118,L,302.5,311.5,9,1603,167.8657675,32.4,5438.850866,194,6285.6,0,No Failure
3940,L51119,L,302.5,311.6,9.1,1400,146.6076572,54,7916.813487,196,10584,0,No Failure
3941,L51120,L,302.3,311.5,9.2,1395,146.0840584,54.2,7917.755965,198,10731.6,0,No Failure
3942,L51121,L,302.2,311.4,9.2,1987,208.0781534,19.9,4140.755253,200,3980,0,No Failure
3943,M18802,M,302.2,311.4,9.2,1398,146.3982177,47.2,6909.995873,202,9534.4,0,No Failure
3944,L51123,L,302.3,311.4,9.1,1333,139.5914336,66.7,9310.748619,205,13673.5,1,Power Failure
3945,L51124,L,302.2,311.2,9,1381,144.6179818,49.4,7144.128302,207,10225.8,0,No Failure
3946,L51125,L,302.2,311.3,9.1,1570,164.4100155,36.1,5935.201561,0,0,0,No Failure
3947,M18806,M,302.2,311.3,9.1,1658,173.625354,31,5382.385974,2,62,0,No Failure
3948,H33361,H,302.2,311.3,9.1,1749,183.1548517,29.2,5348.12167,5,146,0,No Failure
3949,M18808,M,302.2,311.3,9.1,1510,158.1268302,37.1,5866.505402,10,371,0,No Failure
3950,L51129,L,302.3,311.5,9.2,1384,144.9321411,50.8,7362.552767,13,660.4,0,No Failure
3951,L51130,L,302.3,311.4,9.1,1570,164.4100155,37.2,6116.052578,15,558,0,No Failure
3952,M18811,M,302.3,311.4,9.1,1571,164.5147353,32.7,5379.631844,17,555.9,0,No Failure
3953,L51132,L,302.3,311.4,9.1,1476,154.5663586,37.3,5765.325174,20,746,0,No Failure
3954,M18813,M,302.3,311.4,9.1,1484,155.4041166,39.5,6138.462606,22,869,0,No Failure
3955,M18814,M,302.3,311.4,9.1,1909,199.9100125,23.2,4637.912291,25,580,0,No Failure
3956,L51135,L,302.3,311.5,9.2,1448,151.6342054,49.6,7521.056588,28,1388.8,0,No Failure
3957,M18816,M,302.3,311.4,9.1,1500,157.0796327,40.2,6314.601234,30,1206,0,No Failure
3958,L51137,L,302.2,311.4,9.2,1510,158.1268302,44.9,7099.894677,33,1481.7,0,No Failure
3959,L51138,L,302.2,311.3,9.1,1378,144.3038226,55.5,8008.862152,35,1942.5,0,No Failure
3960,M18819,M,302.2,311.4,9.2,1538,161.0589834,37.4,6023.605978,37,1383.8,0,No Failure
3961,L51140,L,302.2,311.4,9.2,1390,145.5604596,48.1,7001.458108,40,1924,0,No Failure
3962,M18821,M,302.2,311.4,9.2,1642,171.9498379,32.1,5519.589797,42,1348.2,0,No Failure
3963,L51142,L,302.4,311.5,9.1,1785,186.9247629,24.8,4635.73412,45,1116,0,No Failure
3964,H33377,H,302.3,311.5,9.2,1526,159.8023463,38.2,6104.449629,47,1795.4,0,No Failure
3965,M18824,M,302.3,311.6,9.3,1668,174.6725515,33.2,5799.128711,52,1726.4,0,No Failure
3966,L51145,L,302.3,311.5,9.2,1507,157.812671,37.5,5917.975161,55,2062.5,0,No Failure
3967,L51146,L,302.3,311.5,9.2,1530,160.2212253,37.8,6056.362318,57,2154.6,0,No Failure
3968,M18827,M,302.3,311.4,9.1,1479,154.8805178,45.6,7062.551613,59,2690.4,0,No Failure
3969,M18828,M,302.3,311.4,9.1,1418,148.4926128,41.3,6132.744907,62,2560.6,0,No Failure
3970,L51149,L,302.3,311.4,9.1,1504,157.4985117,38.7,6095.192403,65,2515.5,0,No Failure
3971,M18830,M,302.3,311.4,9.1,1345,140.8480706,47.6,6704.368162,67,3189.2,0,No Failure
3972,H33385,H,302.2,311.4,9.2,1625,170.1696021,35.4,6024.003913,70,2478,0,No Failure
3973,L51152,L,302.3,311.4,9.1,1511,158.23155,34.7,5490.634785,75,2602.5,0,No Failure
3974,L51153,L,302.3,311.4,9.1,1535,160.7448241,41.8,6719.133648,77,3218.6,0,No Failure
3975,L51154,L,302.4,311.5,9.1,1505,157.6032315,37.9,5973.162472,79,2994.1,0,No Failure
3976,H33389,H,302.4,311.5,9.1,1540,161.2684229,43.7,7047.43008,81,3539.7,0,No Failure
3977,H33390,H,302.3,311.4,9.1,1372,143.675504,46,6609.073185,86,3956,0,No Failure
3978,M18837,M,302.2,311.3,9.1,1510,158.1268302,36.6,5787.441986,91,3330.6,0,No Failure
3979,L51158,L,302.2,311.3,9.1,1382,144.7227016,46.4,6715.133353,94,4361.6,0,No Failure
3980,L51159,L,302.3,311.3,9,1439,150.6917276,41.8,6298.914214,96,4012.8,0,No Failure
3981,M18840,M,302.2,311.3,9.1,1375,143.9896633,47,6767.514175,98,4606,0,No Failure
3982,M18841,M,302.2,311.3,9.1,1931,202.2138471,21.9,4428.483252,101,2211.9,0,No Failure
3983,L51162,L,302.2,311.3,9.1,1475,154.4616388,48.6,7506.835646,104,5054.4,0,No Failure
3984,L51163,L,302.2,311.3,9.1,1389,145.4557399,46.9,6821.874199,106,4971.4,0,No Failure
3985,L51164,L,302.3,311.3,9,1652,172.9970355,32.8,5674.302763,108,3542.4,0,No Failure
3986,L51165,L,302.3,311.2,8.9,1386,145.1415806,50.3,7300.621504,110,5533,0,No Failure
3987,M18846,M,302.2,311.3,9.1,1577,165.1430538,29.8,4921.263004,112,3337.6,0,No Failure
3988,M18847,M,302.3,311.3,9,1444,151.2153264,43.1,6517.380568,115,4956.5,0,No Failure
3989,L51168,L,302.2,311.3,9.1,1554,162.7344995,40.2,6541.926878,118,4743.6,0,No Failure
3990,L51169,L,302.2,311.3,9.1,1602,167.7610477,32.8,5502.562365,120,3936,0,No Failure
3991,H33404,H,302.2,311.2,9,1692,177.1858257,28.2,4996.640284,122,3440.4,0,No Failure
3992,L51171,L,302.3,311.3,9,1682,176.1386281,34.4,6059.168807,127,4368.8,0,No Failure
3993,L51172,L,302.3,311.3,9,1614,169.0176848,34.1,5763.50305,129,4398.9,0,No Failure
3994,L51173,L,302.3,311.3,9,1324,138.6489558,47.8,6627.420086,131,6261.8,0,No Failure
3995,L51174,L,302.3,311.4,9.1,1434,150.1681288,40.3,6051.775592,133,5359.9,0,No Failure
3996,L51175,L,302.3,311.3,9,1621,169.750723,31.6,5364.122848,135,4266,0,No Failure
3997,M18856,M,302.3,311.3,9,1625,170.1696021,33.1,5632.613828,137,4534.7,0,No Failure
3998,L51177,L,302.2,311.1,8.9,1394,145.9793386,53.7,7839.090485,140,7518,0,No Failure
3999,L51178,L,302.1,311,8.9,1586,166.0855316,35.1,5829.60216,142,4984.2,0,No Failure
4000,L51179,L,302,311,9,1420,148.7020523,45.9,6825.424199,144,6609.6,0,No Failure
4001,L51180,L,302.1,311.2,9.1,1422,148.9114918,50.3,7490.248037,146,7343.8,0,No Failure
4002,H33415,H,302.1,311.2,9.1,1598,167.3421687,37.9,6342.268193,148,5609.2,0,No Failure
4003,L51182,L,302.1,311.2,9.1,1454,152.2625239,59.2,9013.941417,153,9057.6,1,Power Failure
4004,L51183,L,302.1,311.2,9.1,1519,159.069308,39.3,6251.423805,155,6091.5,0,No Failure
4005,L51184,L,302,311.1,9.1,1373,143.7802238,55.7,8008.558465,157,8744.9,0,No Failure
4006,M18865,M,302,311.1,9.1,1406,147.2359757,48.8,7185.115614,159,7759.2,0,No Failure
4007,L51186,L,302.1,311.2,9.1,1492,156.2418746,45,7030.884359,162,7290,0,No Failure
4008,L51187,L,302.1,311.2,9.1,1369,143.3613448,50.8,7282.756314,164,8331.2,0,No Failure
4009,M18868,M,302.2,311.2,9,1471,154.0427598,41.9,6454.391635,166,6955.4,0,No Failure
4010,L51189,L,302.2,311.2,9,1630,170.6932008,36,6144.95523,169,6084,0,No Failure
4011,M18870,M,302.1,311.1,9,1605,168.075207,37.6,6319.627782,171,6429.6,0,No Failure
4012,L51191,L,302.2,311.1,8.9,1447,151.5294857,52.1,7894.686203,174,9065.4,0,No Failure
4013,M18872,M,302.2,311.2,9,1360,142.418867,52.8,7519.716176,176,9292.8,0,No Failure
4014,M18873,M,302.2,311.1,8.9,1728,180.9557368,34,6152.495053,179,6086,0,No Failure
4015,L51194,L,302.1,311,8.9,1740,182.2123739,30.8,5612.141116,182,5605.6,0,No Failure
4016,L51195,L,302.1,310.9,8.8,1477,154.6710783,41.4,6403.382642,184,7617.6,0,No Failure
4017,L51196,L,302.1,310.9,8.8,1658,173.625354,30.3,5260.848226,186,5635.8,0,No Failure
4018,L51197,L,302,310.8,8.8,1902,199.1769742,23.4,4660.741197,188,4399.2,0,No Failure
4019,M18878,M,302,310.8,8.8,1783,186.7153234,23.1,4313.12397,190,4389,0,No Failure
4020,M18879,M,302,310.9,8.9,1558,163.1533785,45.3,7390.848045,193,8742.9,0,No Failure
4021,L51200,L,302.1,311,8.9,1351,141.4763892,49.5,7003.081264,196,9702,0,No Failure
4022,H33435,H,302.1,310.9,8.8,1452,152.0530844,42.5,6462.256088,198,8415,0,No Failure
4023,L51202,L,302.1,310.9,8.8,1666,174.463112,30.7,5356.017539,203,6232.1,0,No Failure
4024,L51203,L,302.1,311,8.9,1364,142.837746,50,7141.887299,205,10250,0,No Failure
4025,M18884,M,302.1,311,8.9,1351,141.4763892,60.3,8531.026267,207,12482.1,1,Overstrain Failure
4026,H33439,H,302.1,311,8.9,1729,181.0604566,26.1,4725.677917,210,5481,0,No Failure
4027,M18886,M,302.1,311,8.9,1574,164.8288946,34.1,5620.665304,215,7331.5,0,No Failure
4028,L51207,L,302,311,9,1566,163.9911365,37.8,6198.86496,218,8240.4,0,No Failure
4029,L51208,L,302,310.9,8.9,1455,152.3672437,43.2,6582.264928,220,9504,0,No Failure
4030,H33443,H,302,310.9,8.9,1679,175.8244688,29,5098.909597,222,6438,0,No Failure
4031,L51210,L,302,310.8,8.8,2143,224.4144352,17.3,3882.369729,227,3927.1,0,No Failure
4032,L51211,L,302,310.8,8.8,1447,151.5294857,42.7,6470.309038,229,9778.3,0,No Failure
4033,L51212,L,302,310.8,8.8,1383,144.8274213,50.3,7284.819293,231,11619.3,1,Overstrain Failure
4034,L51213,L,302.1,310.8,8.7,1772,185.5634061,27.1,5028.768305,233,6314.3,0,No Failure
4035,L51214,L,302,310.8,8.8,1615,169.1224045,29,4904.549731,235,6815,1,Tool Wear Failure
4036,L51215,L,302,310.8,8.8,1454,152.2625239,36.6,5572.808376,0,0,0,No Failure
4037,L51216,L,302,310.8,8.8,1445,151.3200461,49.1,7429.814266,2,98.2,0,No Failure
4038,M18897,M,302,310.8,8.8,1609,168.494086,35.2,5930.991827,4,140.8,0,No Failure
4039,L51218,L,302,310.9,8.9,1546,161.8967414,34.4,5569.247905,7,240.8,0,No Failure
4040,L51219,L,301.9,310.8,8.9,1567,164.0958563,39.3,6448.967152,9,353.7,0,No Failure
4041,L51220,L,302,310.8,8.8,1767,185.0398073,27.4,5070.09072,11,301.4,0,No Failure
4042,L51221,L,302,310.9,8.9,1539,161.1637031,34.2,5511.798647,13,444.6,0,No Failure
4043,L51222,L,302,310.9,8.9,1564,163.781697,39,6387.486183,15,585,0,No Failure
4044,M18903,M,302,310.8,8.8,1445,151.3200461,46.3,7006.118137,17,787.1,0,No Failure
4045,M18904,M,301.9,310.9,9,1419,148.5973325,47.7,7088.092761,20,954,1,No Failure
4046,M18905,M,301.8,310.9,9.1,1881,196.9778594,20.9,4116.837261,23,480.7,0,No Failure
4047,M18906,M,301.9,310.9,9,1421,148.806772,46.2,6874.872868,26,1201.2,0,No Failure
4048,L51227,L,301.9,311,9.1,1455,152.3672437,46,7008.89321,29,1334,0,No Failure
4049,L51228,L,301.9,311,9.1,2691,281.800861,12.1,3409.790418,31,375.1,1,Power Failure
4050,L51229,L,301.8,310.8,9,1505,157.6032315,41.2,6493.253136,33,1359.6,0,No Failure
4051,L51230,L,301.8,310.8,9,1456,152.4719635,46.6,7105.193497,35,1631,0,No Failure
4052,L51231,L,301.8,310.8,9,1383,144.8274213,46.4,6719.99235,37,1716.8,0,No Failure
4053,M18912,M,301.9,310.8,8.9,1563,163.6769773,39.2,6416.137508,39,1528.8,0,No Failure
4054,M18913,M,301.9,310.9,9,2305,241.3790356,16.1,3886.202472,42,676.2,0,No Failure
4055,M18914,M,301.9,310.9,9,1456,152.4719635,43.6,6647.777607,45,1962,0,No Failure
4056,L51235,L,302,311,9,1865,195.3023433,22.7,4433.363193,48,1089.6,0,No Failure
4057,L51236,L,301.9,310.9,9,1597,167.2374489,36.9,6171.061865,50,1845,0,No Failure
4058,L51237,L,302,310.9,8.9,1495,156.5560339,38.6,6043.062909,52,2007.2,0,No Failure
4059,M18918,M,302,310.9,8.9,1456,152.4719635,47.2,7196.676675,54,2548.8,0,No Failure
